customer_id,stratum,customer_type,domicile_country,operating_countries,products,channel,pep,adverse_media,prior_sar,ownership_opacity,expected_activity_intensity
CUST-000532,designed_medium,TRUST,CA,,wire,FACE_TO_FACE,0,0,0,0.41,0.43
CUST-000533,designed_low,SMB,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.03,0.21
CUST-000534,designed_medium,SMB,US,AE,trade_finance,REMOTE,0,0,0,0.45,0.33
CUST-000535,designed_medium,CORPORATE,NL,,private_banking,FACE_TO_FACE,0,0,0,0.38,0.53
CUST-000536,designed_high,MSB,NL,MM,cash,REMOTE,0,0,0,0.55,0.79
CUST-000537,designed_high,TRUST,US,PA,correspondent,REMOTE,0,0,0,0.5,0.84
CUST-000538,designed_high,TRUST,DE,MM,correspondent,REMOTE,0,0,0,0.78,0.87
CUST-000539,designed_low,INDIVIDUAL,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.05,0.3
CUST-000540,designed_low,SMB,CA,,retail_deposit,FACE_TO_FACE,0,0,0,0.16,0.26
CUST-000541,designed_high,NBFI,DE,PA,crypto|wire,REMOTE,0,0,0,0.72,0.63
CUST-000542,designed_medium,CORPORATE,CA,,wire|trade_finance,REMOTE,0,0,0,0.47,0.59
CUST-000543,designed_low,INDIVIDUAL,NL,,lending,FACE_TO_FACE,0,0,0,0.04,0.12
CUST-000544,hard_high,NBFI,US,,trade_finance,REMOTE,0,0,1,0.72,0.59
CUST-000545,designed_low,INDIVIDUAL,AU,,retail_deposit,FACE_TO_FACE,0,0,0,0.08,0.18
CUST-000546,designed_high,TRUST,US,RU,crypto|wire,REMOTE,0,0,0,0.73,0.81
CUST-000547,designed_high,TRUST,AU,MM,crypto|wire,REMOTE,0,0,0,0.53,0.74
CUST-000548,designed_low,SMB,DE,,lending,FACE_TO_FACE,0,0,0,0.0,0.26
CUST-000549,designed_low,INDIVIDUAL,DE,,lending,FACE_TO_FACE,0,0,0,0.1,0.21
CUST-000550,designed_medium,SMB,DE,RU,wire|trade_finance,REMOTE,0,0,0,0.24,0.55
CUST-000551,designed_high,TRUST,CA,AE,correspondent,REMOTE,0,0,0,0.65,0.76
CUST-000552,designed_low,INDIVIDUAL,CA,,lending,FACE_TO_FACE,0,0,0,0.06,0.1
CUST-000553,designed_low,INDIVIDUAL,GB,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.08,0.25
CUST-000554,designed_low,SMB,GB,,lending,FACE_TO_FACE,0,0,0,0.02,0.15
CUST-000555,designed_low,SMB,DE,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.0,0.12
CUST-000556,designed_low,INDIVIDUAL,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.19,0.19
CUST-000557,designed_high,TRUST,AU,MM,cash,REMOTE,0,0,0,0.61,0.62
CUST-000558,designed_low,SMB,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.15,0.18
CUST-000559,designed_medium,SMB,DE,,wire,FACE_TO_FACE,0,0,0,0.2,0.41
CUST-000560,designed_medium,SMB,GB,,wire,FACE_TO_FACE,0,0,0,0.35,0.55
CUST-000561,designed_medium,SMB,CA,,trade_finance,FACE_TO_FACE,0,0,0,0.48,0.42
CUST-000562,designed_low,INDIVIDUAL,DE,,lending,FACE_TO_FACE,0,0,0,0.02,0.12
CUST-000563,hard_high,INDIVIDUAL,US,,wire,REMOTE,1,0,0,0.41,0.55
CUST-000564,designed_low,SMB,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.15,0.17
CUST-000565,designed_low,SMB,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.14,0.05
CUST-000566,designed_high,MSB,US,PA,crypto|wire,REMOTE,0,0,0,0.63,0.81
CUST-000567,designed_medium,CORPORATE,NL,MM,wire|trade_finance,REMOTE,0,0,0,0.44,0.34
CUST-000568,designed_medium,TRUST,GB,PA,trade_finance,FACE_TO_FACE,0,0,0,0.26,0.51
CUST-000569,designed_medium,TRUST,AU,RU,wire,REMOTE,0,0,0,0.37,0.47
CUST-000570,hard_high,SHELL,US,AF,private_banking,REMOTE,0,0,0,0.73,0.51
CUST-000571,designed_low,INDIVIDUAL,AU,,lending,FACE_TO_FACE,0,0,0,0.15,0.05
CUST-000572,designed_low,SMB,AU,,retail_deposit,FACE_TO_FACE,0,0,0,0.14,0.09
CUST-000573,designed_medium,CORPORATE,NL,,trade_finance,REMOTE,0,0,0,0.27,0.54
CUST-000574,designed_medium,SMB,DE,AE,private_banking,REMOTE,0,0,0,0.49,0.59
CUST-000575,designed_low,INDIVIDUAL,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.05,0.19
CUST-000576,designed_medium,SMB,AU,,trade_finance,REMOTE,0,0,0,0.33,0.6
CUST-000577,designed_low,INDIVIDUAL,DE,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.02,0.01
CUST-000578,designed_low,SMB,AU,,retail_deposit,FACE_TO_FACE,0,0,0,0.12,0.08
CUST-000579,designed_low,INDIVIDUAL,CA,,retail_deposit,FACE_TO_FACE,0,0,0,0.19,0.18
CUST-000580,designed_medium,TRUST,GB,PA,wire|trade_finance,FACE_TO_FACE,0,0,0,0.44,0.4
CUST-000581,designed_low,INDIVIDUAL,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.16,0.05
CUST-000582,designed_low,SMB,CA,,lending,FACE_TO_FACE,0,0,0,0.04,0.06
CUST-000583,designed_low,SMB,NL,,retail_deposit,FACE_TO_FACE,0,0,0,0.19,0.19
CUST-000584,designed_low,INDIVIDUAL,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.07,0.07
CUST-000585,designed_medium,TRUST,AU,AE,private_banking,FACE_TO_FACE,0,0,0,0.32,0.46
CUST-000586,designed_low,SMB,GB,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.09,0.01
CUST-000587,designed_high,MSB,NL,AE,crypto,REMOTE,0,0,0,0.55,0.93
CUST-000588,designed_low,INDIVIDUAL,DE,,retail_deposit,FACE_TO_FACE,0,0,0,0.04,0.19
CUST-000589,designed_low,SMB,CA,,retail_deposit,FACE_TO_FACE,0,0,0,0.11,0.21
CUST-000590,hard_high,SHELL,US,IR,wire,FACE_TO_FACE,0,0,0,0.02,0.63
CUST-000591,designed_low,INDIVIDUAL,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.01,0.25
CUST-000592,designed_high,NBFI,US,MM,crypto|wire,REMOTE,0,0,0,0.63,0.61
CUST-000593,designed_medium,TRUST,CA,,wire,REMOTE,0,0,0,0.48,0.33
CUST-000594,designed_medium,SMB,GB,AE,private_banking,REMOTE,0,0,0,0.32,0.5
CUST-000595,designed_low,INDIVIDUAL,AU,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.08,0.24
CUST-000596,designed_low,INDIVIDUAL,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.18,0.29
CUST-000597,designed_high,TRUST,NL,AE,correspondent,REMOTE,0,0,0,0.54,0.6
CUST-000598,designed_medium,TRUST,GB,AE,trade_finance,REMOTE,0,0,0,0.26,0.57
CUST-000599,designed_high,MSB,AU,RU,correspondent,REMOTE,0,0,0,0.69,0.69
CUST-000600,designed_low,INDIVIDUAL,GB,,lending,FACE_TO_FACE,0,0,0,0.13,0.02
CUST-000601,designed_medium,SMB,CA,RU,wire|trade_finance,REMOTE,0,0,0,0.24,0.5
CUST-000602,designed_low,INDIVIDUAL,AU,,lending,FACE_TO_FACE,0,0,0,0.1,0.1
CUST-000603,designed_medium,TRUST,GB,RU,wire|trade_finance,REMOTE,0,0,0,0.25,0.39
CUST-000604,designed_medium,TRUST,DE,MM,wire|trade_finance,FACE_TO_FACE,0,0,0,0.4,0.4
CUST-000605,designed_low,SMB,NL,,lending,FACE_TO_FACE,0,0,0,0.1,0.03
CUST-000606,designed_medium,CORPORATE,NL,,wire|trade_finance,FACE_TO_FACE,0,0,0,0.42,0.57
CUST-000607,designed_high,TRUST,CA,MM,correspondent,REMOTE,0,0,0,0.77,0.79
CUST-000608,designed_low,SMB,DE,,retail_deposit,FACE_TO_FACE,0,0,0,0.07,0.07
CUST-000609,designed_medium,TRUST,NL,RU,wire,REMOTE,0,0,0,0.31,0.3
CUST-000610,designed_low,INDIVIDUAL,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.09,0.05
CUST-000611,hard_high,MSB,US,,trade_finance,REMOTE,0,0,1,0.04,0.66
CUST-000612,designed_low,SMB,AU,,retail_deposit,FACE_TO_FACE,0,0,0,0.13,0.16
CUST-000613,designed_medium,SMB,US,,wire,REMOTE,0,0,0,0.23,0.59
CUST-000614,designed_medium,SMB,DE,,private_banking,REMOTE,0,0,0,0.31,0.5
CUST-000615,designed_high,TRUST,NL,MM,correspondent,REMOTE,0,0,0,0.65,0.72
CUST-000616,designed_high,NBFI,US,AE,correspondent,REMOTE,0,0,0,0.63,0.68
CUST-000617,designed_low,SMB,AU,,retail_deposit,FACE_TO_FACE,0,0,0,0.04,0.11
CUST-000618,designed_medium,CORPORATE,DE,RU,wire|trade_finance,FACE_TO_FACE,0,0,0,0.34,0.44
CUST-000619,designed_low,INDIVIDUAL,DE,,lending,FACE_TO_FACE,0,0,0,0.0,0.01
CUST-000620,designed_medium,CORPORATE,AU,,wire,FACE_TO_FACE,0,0,0,0.28,0.35
CUST-000621,hard_high,INDIVIDUAL,US,,wire,REMOTE,1,0,0,0.85,0.33
CUST-000622,hard_high,SHELL,US,,crypto,FACE_TO_FACE,1,0,0,0.75,0.56
CUST-000623,designed_high,MSB,GB,PA,correspondent,REMOTE,0,0,0,0.72,0.72
CUST-000624,designed_low,INDIVIDUAL,AU,,lending,FACE_TO_FACE,0,0,0,0.08,0.03
CUST-000625,designed_low,SMB,AU,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.02,0.14
CUST-000626,designed_medium,CORPORATE,GB,,private_banking,FACE_TO_FACE,0,0,0,0.47,0.46
CUST-000627,designed_low,SMB,GB,,lending,FACE_TO_FACE,0,0,0,0.07,0.01
CUST-000628,designed_low,INDIVIDUAL,US,,lending,FACE_TO_FACE,0,0,0,0.07,0.24
CUST-000629,designed_high,TRUST,GB,AE,crypto|wire,REMOTE,0,0,0,0.54,0.77
CUST-000630,designed_low,INDIVIDUAL,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.18,0.12
CUST-000631,designed_low,INDIVIDUAL,GB,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.02,0.0
CUST-000632,designed_medium,TRUST,NL,MM,wire,FACE_TO_FACE,0,0,0,0.33,0.48
CUST-000633,designed_low,SMB,GB,,lending,FACE_TO_FACE,0,0,0,0.12,0.3
CUST-000634,designed_low,INDIVIDUAL,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.16,0.14
CUST-000635,designed_low,SMB,NL,,lending,FACE_TO_FACE,0,0,0,0.12,0.23
CUST-000636,designed_low,INDIVIDUAL,DE,,retail_deposit,FACE_TO_FACE,0,0,0,0.15,0.13
CUST-000637,designed_medium,CORPORATE,CA,RU,wire|trade_finance,FACE_TO_FACE,0,0,0,0.25,0.59
CUST-000638,designed_low,INDIVIDUAL,AU,,lending,FACE_TO_FACE,0,0,0,0.19,0.13
CUST-000639,designed_low,INDIVIDUAL,NL,,retail_deposit,FACE_TO_FACE,0,0,0,0.12,0.22
CUST-000640,hard_high,SHELL,US,,private_banking,FACE_TO_FACE,0,0,0,0.78,0.69
CUST-000641,designed_low,SMB,AU,,retail_deposit,FACE_TO_FACE,0,0,0,0.16,0.15
CUST-000642,designed_medium,TRUST,AU,AE,trade_finance,FACE_TO_FACE,0,0,0,0.49,0.33
CUST-000643,designed_low,SMB,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.08,0.18
CUST-000644,designed_low,INDIVIDUAL,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.06,0.25
CUST-000645,designed_high,NBFI,NL,PA,correspondent,REMOTE,0,0,0,0.68,0.67
CUST-000646,hard_high,INDIVIDUAL,US,,wire,REMOTE,1,0,0,0.16,0.5
CUST-000647,designed_low,SMB,NL,,retail_deposit,FACE_TO_FACE,0,0,0,0.16,0.29
CUST-000648,designed_high,TRUST,NL,MM,crypto|wire,REMOTE,0,0,0,0.67,0.87
CUST-000649,designed_medium,SMB,DE,,private_banking,FACE_TO_FACE,0,0,0,0.28,0.41
CUST-000650,designed_medium,CORPORATE,DE,RU,private_banking,REMOTE,0,0,0,0.35,0.3
CUST-000651,designed_high,MSB,NL,AE,crypto|wire,REMOTE,0,0,0,0.7,0.89
CUST-000652,designed_low,INDIVIDUAL,US,,lending,FACE_TO_FACE,0,0,0,0.07,0.27
CUST-000653,designed_low,INDIVIDUAL,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.04,0.22
CUST-000654,designed_high,MSB,AU,RU,correspondent,REMOTE,0,0,0,0.75,0.72
CUST-000655,designed_medium,CORPORATE,CA,,wire,REMOTE,0,0,0,0.31,0.39
CUST-000656,designed_high,TRUST,NL,MM,correspondent,REMOTE,0,0,0,0.8,0.92
CUST-000657,designed_low,INDIVIDUAL,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.01,0.24
CUST-000658,designed_low,INDIVIDUAL,GB,,lending,FACE_TO_FACE,0,0,0,0.08,0.21
CUST-000659,designed_low,INDIVIDUAL,DE,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.09,0.21
CUST-000660,designed_low,INDIVIDUAL,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.02,0.11
CUST-000661,designed_high,MSB,GB,PA,correspondent,REMOTE,0,0,0,0.58,0.94
CUST-000662,designed_low,INDIVIDUAL,US,,lending,FACE_TO_FACE,0,0,0,0.04,0.21
CUST-000663,designed_low,SMB,NL,,lending,FACE_TO_FACE,0,0,0,0.04,0.04
CUST-000664,designed_medium,CORPORATE,CA,,private_banking,REMOTE,0,0,0,0.26,0.54
CUST-000665,designed_medium,SMB,CA,RU,private_banking,FACE_TO_FACE,0,0,0,0.5,0.55
CUST-000666,designed_low,SMB,US,,lending,FACE_TO_FACE,0,0,0,0.05,0.26
CUST-000667,designed_low,INDIVIDUAL,DE,,retail_deposit,FACE_TO_FACE,0,0,0,0.01,0.24
CUST-000668,designed_low,INDIVIDUAL,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.07,0.11
CUST-000669,designed_medium,SMB,NL,AE,wire,REMOTE,0,0,0,0.46,0.59
CUST-000670,designed_low,INDIVIDUAL,NL,,lending,FACE_TO_FACE,0,0,0,0.07,0.15
CUST-000671,designed_medium,SMB,CA,MM,private_banking,FACE_TO_FACE,0,0,0,0.46,0.49
CUST-000672,hard_high,SHELL,US,,trade_finance,FACE_TO_FACE,0,1,0,0.07,0.41
CUST-000673,designed_low,SMB,DE,,lending,FACE_TO_FACE,0,0,0,0.12,0.12
CUST-000674,designed_high,NBFI,DE,MM,crypto|wire,REMOTE,0,0,0,0.55,0.9
CUST-000675,designed_low,INDIVIDUAL,DE,,lending,FACE_TO_FACE,0,0,0,0.19,0.21
CUST-000676,designed_low,INDIVIDUAL,US,,retail_deposit,FACE_TO_FACE,0,0,0,0.02,0.28
CUST-000677,designed_low,INDIVIDUAL,CA,,lending,FACE_TO_FACE,0,0,0,0.1,0.3
CUST-000678,designed_low,INDIVIDUAL,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.19,0.12
CUST-000679,designed_low,SMB,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.03,0.16
CUST-000680,designed_low,INDIVIDUAL,DE,,lending,FACE_TO_FACE,0,0,0,0.17,0.1
CUST-000681,designed_low,SMB,GB,,lending,FACE_TO_FACE,0,0,0,0.03,0.28
CUST-000682,designed_low,SMB,DE,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.13,0.17
CUST-000683,designed_low,SMB,NL,,lending,FACE_TO_FACE,0,0,0,0.11,0.24
CUST-000684,designed_low,SMB,US,,lending,FACE_TO_FACE,0,0,0,0.03,0.0
CUST-000685,designed_low,INDIVIDUAL,NL,,lending,FACE_TO_FACE,0,0,0,0.09,0.0
CUST-000686,hard_high,SHELL,US,,private_banking,FACE_TO_FACE,1,0,0,0.69,0.68
CUST-000687,designed_low,INDIVIDUAL,GB,,lending,FACE_TO_FACE,0,0,0,0.04,0.26
CUST-000688,designed_low,INDIVIDUAL,AU,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.15,0.12
CUST-000689,designed_low,SMB,CA,,lending,FACE_TO_FACE,0,0,0,0.13,0.15
CUST-000690,designed_medium,TRUST,DE,PA,wire|trade_finance,REMOTE,0,0,0,0.26,0.32
CUST-000691,designed_low,INDIVIDUAL,DE,,lending,FACE_TO_FACE,0,0,0,0.12,0.08
CUST-000692,designed_medium,CORPORATE,NL,,wire,FACE_TO_FACE,0,0,0,0.26,0.33
CUST-000693,designed_low,SMB,DE,,retail_deposit,FACE_TO_FACE,0,0,0,0.05,0.05
CUST-000694,designed_low,SMB,US,,lending,FACE_TO_FACE,0,0,0,0.16,0.15
CUST-000695,designed_low,INDIVIDUAL,NL,,retail_deposit,FACE_TO_FACE,0,0,0,0.17,0.29
CUST-000696,designed_low,SMB,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.09,0.06
CUST-000697,designed_high,NBFI,CA,AE,correspondent,REMOTE,0,0,0,0.62,0.94
CUST-000698,designed_low,INDIVIDUAL,AU,,lending,FACE_TO_FACE,0,0,0,0.15,0.03
CUST-000699,designed_medium,CORPORATE,US,MM,wire|trade_finance,FACE_TO_FACE,0,0,0,0.39,0.31
CUST-000700,hard_high,INDIVIDUAL,US,,wire,REMOTE,0,1,0,0.43,0.38
CUST-000701,designed_high,TRUST,AU,AE,correspondent,REMOTE,0,0,0,0.69,0.71
CUST-000702,designed_low,SMB,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.08,0.07
CUST-000703,hard_high,INDIVIDUAL,US,,trade_finance,FACE_TO_FACE,0,0,1,0.33,0.25
CUST-000704,designed_low,SMB,DE,,retail_deposit,FACE_TO_FACE,0,0,0,0.01,0.19
CUST-000705,designed_medium,CORPORATE,AU,,wire|trade_finance,REMOTE,0,0,0,0.44,0.43
CUST-000706,designed_low,SMB,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.03,0.27
CUST-000707,designed_low,SMB,GB,,lending,FACE_TO_FACE,0,0,0,0.11,0.15
CUST-000708,designed_medium,TRUST,NL,PA,wire|trade_finance,FACE_TO_FACE,0,0,0,0.22,0.35
CUST-000709,designed_low,SMB,GB,,lending,FACE_TO_FACE,0,0,0,0.09,0.23
CUST-000710,designed_low,INDIVIDUAL,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.17,0.23
CUST-000711,designed_low,INDIVIDUAL,DE,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.16,0.06
CUST-000712,designed_medium,TRUST,AU,PA,private_banking,REMOTE,0,0,0,0.23,0.46
CUST-000713,designed_low,INDIVIDUAL,AU,,retail_deposit,FACE_TO_FACE,0,0,0,0.04,0.15
CUST-000714,designed_low,SMB,DE,,lending,FACE_TO_FACE,0,0,0,0.11,0.21
CUST-000715,designed_low,SMB,AU,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.14,0.0
CUST-000716,hard_high,SHELL,US,,wire,REMOTE,1,0,0,0.72,0.24
CUST-000717,designed_medium,SMB,NL,AE,wire,FACE_TO_FACE,0,0,0,0.45,0.32
CUST-000718,designed_low,INDIVIDUAL,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.05,0.12
CUST-000719,designed_low,INDIVIDUAL,GB,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.19,0.17
CUST-000720,designed_medium,TRUST,CA,PA,private_banking,FACE_TO_FACE,0,0,0,0.25,0.35
CUST-000721,designed_low,SMB,DE,,retail_deposit,FACE_TO_FACE,0,0,0,0.11,0.18
CUST-000722,hard_high,NBFI,US,,private_banking,REMOTE,0,1,0,0.37,0.58
CUST-000723,designed_medium,TRUST,GB,RU,wire|trade_finance,REMOTE,0,0,0,0.49,0.43
CUST-000724,designed_low,INDIVIDUAL,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.0,0.04
CUST-000725,designed_high,MSB,NL,RU,correspondent,REMOTE,0,0,0,0.76,0.61
CUST-000726,designed_high,TRUST,NL,RU,crypto,REMOTE,0,0,0,0.51,0.72
CUST-000727,designed_low,SMB,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.05,0.24
CUST-000728,designed_low,SMB,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.15,0.22
CUST-000729,designed_medium,CORPORATE,US,AE,wire,REMOTE,0,0,0,0.22,0.32
CUST-000730,designed_medium,SMB,US,,trade_finance,FACE_TO_FACE,0,0,0,0.39,0.49
CUST-000731,designed_low,INDIVIDUAL,NL,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.11,0.1
CUST-000732,designed_medium,CORPORATE,CA,MM,wire,FACE_TO_FACE,0,0,0,0.33,0.54
CUST-000733,designed_low,SMB,CA,,lending,FACE_TO_FACE,0,0,0,0.11,0.01
CUST-000734,designed_low,INDIVIDUAL,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.09,0.21
CUST-000735,designed_medium,SMB,GB,RU,private_banking,FACE_TO_FACE,0,0,0,0.37,0.6
CUST-000736,designed_low,INDIVIDUAL,CA,,lending,FACE_TO_FACE,0,0,0,0.16,0.1
CUST-000737,hard_high,CORPORATE,US,,wire,REMOTE,0,1,0,0.38,0.41
CUST-000738,designed_low,INDIVIDUAL,NL,,retail_deposit,FACE_TO_FACE,0,0,0,0.2,0.18
CUST-000739,hard_high,SHELL,US,,crypto,REMOTE,0,0,1,0.04,0.69
CUST-000740,designed_medium,CORPORATE,DE,,wire,FACE_TO_FACE,0,0,0,0.48,0.58
CUST-000741,designed_high,NBFI,CA,PA,crypto,REMOTE,0,0,0,0.59,0.76
CUST-000742,designed_low,INDIVIDUAL,AU,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.1,0.08
CUST-000743,designed_low,INDIVIDUAL,DE,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.13,0.11
CUST-000744,designed_high,TRUST,CA,PA,correspondent,REMOTE,0,0,0,0.52,0.67
CUST-000745,designed_medium,SMB,CA,,wire,REMOTE,0,0,0,0.4,0.5
CUST-000746,designed_high,NBFI,CA,AE,cash,REMOTE,0,0,0,0.76,0.83
CUST-000747,designed_low,SMB,GB,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.02,0.09
CUST-000748,designed_high,TRUST,CA,RU,correspondent,REMOTE,0,0,0,0.65,0.76
CUST-000749,hard_high,SHELL,US,,wire,FACE_TO_FACE,0,0,0,0.76,0.38
CUST-000750,designed_low,SMB,DE,,lending,FACE_TO_FACE,0,0,0,0.07,0.09
CUST-000751,hard_high,INDIVIDUAL,US,SY,private_banking,FACE_TO_FACE,0,0,0,0.56,0.73
CUST-000752,designed_low,SMB,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.03,0.22
CUST-000753,designed_low,INDIVIDUAL,US,,retail_deposit,FACE_TO_FACE,0,0,0,0.11,0.13
CUST-000754,designed_low,SMB,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.03,0.2
CUST-000755,designed_medium,TRUST,AU,RU,trade_finance,REMOTE,0,0,0,0.5,0.59
CUST-000756,designed_low,INDIVIDUAL,NL,,retail_deposit,FACE_TO_FACE,0,0,0,0.11,0.28
CUST-000757,designed_low,SMB,AU,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.01,0.1
CUST-000758,hard_high,SHELL,US,,private_banking,REMOTE,0,1,0,0.67,0.69
CUST-000759,designed_low,INDIVIDUAL,CA,,retail_deposit,FACE_TO_FACE,0,0,0,0.04,0.23
CUST-000760,designed_medium,SMB,GB,,trade_finance,FACE_TO_FACE,0,0,0,0.31,0.51
CUST-000761,designed_low,SMB,DE,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.07,0.26
CUST-000762,designed_low,INDIVIDUAL,AU,,retail_deposit,FACE_TO_FACE,0,0,0,0.05,0.12
CUST-000763,hard_high,NBFI,US,,trade_finance,FACE_TO_FACE,0,0,1,0.67,0.79
CUST-000764,designed_low,SMB,GB,,lending,FACE_TO_FACE,0,0,0,0.14,0.26
CUST-000765,designed_high,NBFI,US,AE,crypto|wire,REMOTE,0,0,0,0.72,0.74
CUST-000766,hard_high,INDIVIDUAL,US,KP,wire,FACE_TO_FACE,0,0,0,0.41,0.7
CUST-000767,designed_low,SMB,DE,,retail_deposit,FACE_TO_FACE,0,0,0,0.11,0.15
CUST-000768,designed_medium,CORPORATE,AU,PA,private_banking,REMOTE,0,0,0,0.43,0.39
CUST-000769,designed_low,SMB,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.14,0.27
CUST-000770,designed_low,SMB,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.1,0.05
CUST-000771,designed_medium,TRUST,GB,RU,private_banking,REMOTE,0,0,0,0.34,0.35
CUST-000772,designed_medium,TRUST,AU,,wire|trade_finance,REMOTE,0,0,0,0.41,0.57
CUST-000773,designed_medium,TRUST,DE,,wire,REMOTE,0,0,0,0.39,0.33
CUST-000774,designed_medium,TRUST,GB,RU,private_banking,FACE_TO_FACE,0,0,0,0.43,0.57
CUST-000775,designed_medium,TRUST,AU,,trade_finance,FACE_TO_FACE,0,0,0,0.33,0.39
CUST-000776,designed_medium,SMB,NL,,trade_finance,FACE_TO_FACE,0,0,0,0.2,0.53
CUST-000777,designed_low,SMB,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.16,0.18
CUST-000778,designed_low,INDIVIDUAL,GB,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.1,0.12
CUST-000779,designed_low,INDIVIDUAL,AU,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.06,0.19
CUST-000780,designed_high,MSB,CA,RU,correspondent,REMOTE,0,0,0,0.52,0.72
CUST-000781,designed_low,INDIVIDUAL,DE,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.17,0.09
CUST-000782,hard_high,CORPORATE,US,,wire,REMOTE,0,1,0,0.89,0.3
CUST-000783,designed_medium,TRUST,DE,RU,wire|trade_finance,FACE_TO_FACE,0,0,0,0.23,0.39
CUST-000784,designed_low,SMB,CA,,lending,FACE_TO_FACE,0,0,0,0.17,0.02
CUST-000785,designed_low,INDIVIDUAL,DE,,lending,FACE_TO_FACE,0,0,0,0.07,0.12
CUST-000786,designed_low,INDIVIDUAL,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.02,0.22
CUST-000787,designed_medium,CORPORATE,US,PA,wire|trade_finance,REMOTE,0,0,0,0.36,0.6
CUST-000788,designed_low,INDIVIDUAL,GB,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.1,0.22
CUST-000789,designed_low,INDIVIDUAL,GB,,retail_deposit,FACE_TO_FACE,0,0,0,0.14,0.29
CUST-000790,designed_low,INDIVIDUAL,US,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.16,0.22
CUST-000791,designed_low,SMB,US,,retail_deposit,FACE_TO_FACE,0,0,0,0.07,0.17
CUST-000792,designed_medium,CORPORATE,DE,RU,wire|trade_finance,FACE_TO_FACE,0,0,0,0.29,0.45
CUST-000793,designed_low,INDIVIDUAL,CA,,retail_deposit|lending,FACE_TO_FACE,0,0,0,0.07,0.12
CUST-000794,designed_medium,CORPORATE,AU,RU,wire|trade_finance,REMOTE,0,0,0,0.47,0.54
CUST-000795,designed_medium,SMB,AU,MM,private_banking,REMOTE,0,0,0,0.48,0.32
