control_id,item_id,stratum,is_deviation
CTRL-004,CTRL-004-I000143,operations,0
CTRL-004,CTRL-004-I000144,operations,0
CTRL-004,CTRL-004-I000145,commercial,0
CTRL-004,CTRL-004-I000146,operations,0
CTRL-004,CTRL-004-I000147,commercial,0
CTRL-004,CTRL-004-I000148,operations,0
CTRL-004,CTRL-004-I000149,digital-channel,0
CTRL-004,CTRL-004-I000150,retail-branch,0
CTRL-004,CTRL-004-I000151,commercial,0
CTRL-004,CTRL-004-I000152,private-client,0
CTRL-004,CTRL-004-I000153,private-client,0
CTRL-004,CTRL-004-I000154,private-client,0
CTRL-004,CTRL-004-I000155,retail-branch,0
CTRL-004,CTRL-004-I000156,commercial,0
CTRL-004,CTRL-004-I000157,commercial,0
CTRL-004,CTRL-004-I000158,commercial,0
CTRL-004,CTRL-004-I000159,digital-channel,0
CTRL-004,CTRL-004-I000160,operations,0
CTRL-004,CTRL-004-I000161,private-client,0
CTRL-004,CTRL-004-I000162,digital-channel,0
CTRL-004,CTRL-004-I000163,operations,0
CTRL-004,CTRL-004-I000164,operations,0
CTRL-004,CTRL-004-I000165,operations,0
CTRL-004,CTRL-004-I000166,operations,0
CTRL-004,CTRL-004-I000167,retail-branch,0
CTRL-004,CTRL-004-I000168,digital-channel,0
CTRL-004,CTRL-004-I000169,private-client,0
CTRL-004,CTRL-004-I000170,private-client,0
CTRL-004,CTRL-004-I000171,private-client,0
CTRL-004,CTRL-004-I000172,private-client,0
CTRL-004,CTRL-004-I000173,private-client,0
CTRL-004,CTRL-004-I000174,commercial,0
CTRL-004,CTRL-004-I000175,operations,0
CTRL-004,CTRL-004-I000176,operations,0
CTRL-004,CTRL-004-I000177,commercial,0
CTRL-004,CTRL-004-I000178,commercial,0
CTRL-004,CTRL-004-I000179,commercial,0
CTRL-004,CTRL-004-I000180,operations,0
CTRL-004,CTRL-004-I000181,operations,0
CTRL-004,CTRL-004-I000182,private-client,0
CTRL-004,CTRL-004-I000183,operations,0
CTRL-004,CTRL-004-I000184,private-client,0
CTRL-004,CTRL-004-I000185,commercial,0
CTRL-004,CTRL-004-I000186,operations,0
CTRL-004,CTRL-004-I000187,commercial,0
CTRL-004,CTRL-004-I000188,digital-channel,0
CTRL-004,CTRL-004-I000189,private-client,0
CTRL-004,CTRL-004-I000190,retail-branch,0
CTRL-004,CTRL-004-I000191,operations,0
CTRL-004,CTRL-004-I000192,commercial,0
CTRL-004,CTRL-004-I000193,commercial,0
CTRL-004,CTRL-004-I000194,retail-branch,0
CTRL-004,CTRL-004-I000195,retail-branch,0
CTRL-004,CTRL-004-I000196,operations,0
CTRL-004,CTRL-004-I000197,commercial,0
CTRL-004,CTRL-004-I000198,retail-branch,0
CTRL-004,CTRL-004-I000199,digital-channel,0
CTRL-004,CTRL-004-I000200,retail-branch,0
CTRL-004,CTRL-004-I000201,operations,1
CTRL-004,CTRL-004-I000202,private-client,0
CTRL-004,CTRL-004-I000203,private-client,0
CTRL-004,CTRL-004-I000204,operations,0
CTRL-004,CTRL-004-I000205,commercial,0
CTRL-004,CTRL-004-I000206,commercial,0
CTRL-004,CTRL-004-I000207,digital-channel,0
CTRL-004,CTRL-004-I000208,private-client,0
CTRL-004,CTRL-004-I000209,operations,0
CTRL-004,CTRL-004-I000210,retail-branch,0
CTRL-004,CTRL-004-I000211,operations,0
CTRL-004,CTRL-004-I000212,private-client,0
CTRL-004,CTRL-004-I000213,commercial,0
CTRL-004,CTRL-004-I000214,retail-branch,0
CTRL-004,CTRL-004-I000215,private-client,0
CTRL-004,CTRL-004-I000216,operations,0
CTRL-004,CTRL-004-I000217,retail-branch,0
CTRL-004,CTRL-004-I000218,commercial,0
CTRL-004,CTRL-004-I000219,operations,0
CTRL-004,CTRL-004-I000220,private-client,0
CTRL-004,CTRL-004-I000221,operations,0
CTRL-004,CTRL-004-I000222,private-client,0
CTRL-004,CTRL-004-I000223,retail-branch,0
CTRL-004,CTRL-004-I000224,operations,0
CTRL-004,CTRL-004-I000225,private-client,0
CTRL-004,CTRL-004-I000226,commercial,0
CTRL-004,CTRL-004-I000227,digital-channel,0
CTRL-004,CTRL-004-I000228,retail-branch,0
CTRL-004,CTRL-004-I000229,operations,0
CTRL-004,CTRL-004-I000230,operations,0
CTRL-004,CTRL-004-I000231,retail-branch,0
CTRL-004,CTRL-004-I000232,operations,0
CTRL-004,CTRL-004-I000233,private-client,0
CTRL-004,CTRL-004-I000234,private-client,0
CTRL-004,CTRL-004-I000235,commercial,0
CTRL-004,CTRL-004-I000236,operations,0
CTRL-004,CTRL-004-I000237,private-client,0
CTRL-004,CTRL-004-I000238,private-client,0
CTRL-004,CTRL-004-I000239,commercial,0
CTRL-004,CTRL-004-I000240,commercial,0
CTRL-004,CTRL-004-I000241,private-client,0
CTRL-004,CTRL-004-I000242,private-client,0
CTRL-004,CTRL-004-I000243,private-client,0
CTRL-004,CTRL-004-I000244,digital-channel,0
CTRL-004,CTRL-004-I000245,commercial,0
CTRL-004,CTRL-004-I000246,commercial,0
CTRL-004,CTRL-004-I000247,digital-channel,0
CTRL-004,CTRL-004-I000248,operations,0
CTRL-004,CTRL-004-I000249,digital-channel,0
CTRL-005,CTRL-005-I000000,digital-channel,0
CTRL-005,CTRL-005-I000001,digital-channel,1
CTRL-005,CTRL-005-I000002,private-client,0
CTRL-005,CTRL-005-I000003,private-client,0
CTRL-005,CTRL-005-I000004,operations,0
CTRL-005,CTRL-005-I000005,digital-channel,0
CTRL-005,CTRL-005-I000006,private-client,0
CTRL-005,CTRL-005-I000007,private-client,0
CTRL-005,CTRL-005-I000008,private-client,0
CTRL-005,CTRL-005-I000009,private-client,0
CTRL-005,CTRL-005-I000010,private-client,0
CTRL-005,CTRL-005-I000011,digital-channel,0
CTRL-005,CTRL-005-I000012,private-client,0
CTRL-005,CTRL-005-I000013,digital-channel,0
CTRL-005,CTRL-005-I000014,private-client,1
CTRL-005,CTRL-005-I000015,private-client,0
CTRL-005,CTRL-005-I000016,private-client,0
CTRL-005,CTRL-005-I000017,operations,0
CTRL-005,CTRL-005-I000018,operations,0
CTRL-005,CTRL-005-I000019,operations,0
CTRL-005,CTRL-005-I000020,digital-channel,0
CTRL-005,CTRL-005-I000021,operations,1
CTRL-005,CTRL-005-I000022,operations,0
CTRL-005,CTRL-005-I000023,operations,0
CTRL-005,CTRL-005-I000024,private-client,0
CTRL-005,CTRL-005-I000025,digital-channel,1
CTRL-005,CTRL-005-I000026,operations,0
CTRL-005,CTRL-005-I000027,digital-channel,0
CTRL-005,CTRL-005-I000028,private-client,0
CTRL-005,CTRL-005-I000029,operations,1
CTRL-005,CTRL-005-I000030,private-client,0
CTRL-005,CTRL-005-I000031,operations,0
CTRL-005,CTRL-005-I000032,digital-channel,1
CTRL-005,CTRL-005-I000033,private-client,0
CTRL-005,CTRL-005-I000034,private-client,0
CTRL-005,CTRL-005-I000035,private-client,0
CTRL-005,CTRL-005-I000036,operations,0
CTRL-005,CTRL-005-I000037,operations,0
CTRL-005,CTRL-005-I000038,operations,0
CTRL-005,CTRL-005-I000039,digital-channel,1
CTRL-005,CTRL-005-I000040,operations,1
CTRL-005,CTRL-005-I000041,digital-channel,1
CTRL-005,CTRL-005-I000042,operations,0
CTRL-005,CTRL-005-I000043,digital-channel,1
CTRL-005,CTRL-005-I000044,digital-channel,0
CTRL-005,CTRL-005-I000045,private-client,0
CTRL-005,CTRL-005-I000046,operations,0
CTRL-005,CTRL-005-I000047,operations,0
CTRL-005,CTRL-005-I000048,operations,0
CTRL-005,CTRL-005-I000049,operations,0
CTRL-005,CTRL-005-I000050,operations,0
CTRL-005,CTRL-005-I000051,operations,0
CTRL-005,CTRL-005-I000052,digital-channel,0
CTRL-005,CTRL-005-I000053,digital-channel,0
CTRL-005,CTRL-005-I000054,private-client,0
CTRL-005,CTRL-005-I000055,operations,1
CTRL-005,CTRL-005-I000056,digital-channel,0
CTRL-005,CTRL-005-I000057,private-client,0
CTRL-005,CTRL-005-I000058,operations,0
CTRL-005,CTRL-005-I000059,digital-channel,0
CTRL-005,CTRL-005-I000060,private-client,0
CTRL-005,CTRL-005-I000061,digital-channel,0
CTRL-005,CTRL-005-I000062,private-client,0
CTRL-005,CTRL-005-I000063,digital-channel,0
CTRL-005,CTRL-005-I000064,operations,0
CTRL-005,CTRL-005-I000065,digital-channel,0
CTRL-005,CTRL-005-I000066,private-client,0
CTRL-005,CTRL-005-I000067,digital-channel,0
CTRL-005,CTRL-005-I000068,operations,1
CTRL-005,CTRL-005-I000069,digital-channel,0
CTRL-005,CTRL-005-I000070,operations,0
CTRL-005,CTRL-005-I000071,private-client,0
CTRL-005,CTRL-005-I000072,digital-channel,0
CTRL-005,CTRL-005-I000073,operations,1
CTRL-005,CTRL-005-I000074,operations,0
CTRL-005,CTRL-005-I000075,private-client,0
CTRL-005,CTRL-005-I000076,digital-channel,1
CTRL-005,CTRL-005-I000077,operations,0
CTRL-005,CTRL-005-I000078,private-client,0
CTRL-005,CTRL-005-I000079,digital-channel,0
CTRL-005,CTRL-005-I000080,operations,0
CTRL-005,CTRL-005-I000081,digital-channel,0
CTRL-005,CTRL-005-I000082,digital-channel,0
CTRL-005,CTRL-005-I000083,operations,1
CTRL-005,CTRL-005-I000084,digital-channel,0
CTRL-005,CTRL-005-I000085,private-client,0
CTRL-005,CTRL-005-I000086,private-client,0
CTRL-005,CTRL-005-I000087,private-client,0
CTRL-005,CTRL-005-I000088,operations,0
CTRL-005,CTRL-005-I000089,digital-channel,0
CTRL-005,CTRL-005-I000090,digital-channel,0
CTRL-005,CTRL-005-I000091,operations,1
CTRL-005,CTRL-005-I000092,private-client,0
CTRL-005,CTRL-005-I000093,digital-channel,0
CTRL-005,CTRL-005-I000094,operations,1
CTRL-005,CTRL-005-I000095,private-client,0
CTRL-005,CTRL-005-I000096,digital-channel,0
CTRL-005,CTRL-005-I000097,private-client,0
CTRL-005,CTRL-005-I000098,private-client,0
CTRL-005,CTRL-005-I000099,digital-channel,0
CTRL-005,CTRL-005-I000100,private-client,0
CTRL-005,CTRL-005-I000101,digital-channel,0
CTRL-005,CTRL-005-I000102,operations,1
CTRL-005,CTRL-005-I000103,digital-channel,1
CTRL-005,CTRL-005-I000104,operations,0
CTRL-005,CTRL-005-I000105,operations,0
CTRL-005,CTRL-005-I000106,private-client,1
CTRL-005,CTRL-005-I000107,operations,0
CTRL-005,CTRL-005-I000108,digital-channel,0
CTRL-005,CTRL-005-I000109,operations,0
CTRL-005,CTRL-005-I000110,operations,1
CTRL-005,CTRL-005-I000111,private-client,0
CTRL-005,CTRL-005-I000112,digital-channel,0
CTRL-005,CTRL-005-I000113,digital-channel,0
CTRL-005,CTRL-005-I000114,private-client,0
CTRL-005,CTRL-005-I000115,operations,0
CTRL-005,CTRL-005-I000116,operations,1
CTRL-005,CTRL-005-I000117,private-client,0
CTRL-005,CTRL-005-I000118,operations,0
CTRL-005,CTRL-005-I000119,digital-channel,0
CTRL-005,CTRL-005-I000120,digital-channel,0
CTRL-005,CTRL-005-I000121,digital-channel,0
CTRL-005,CTRL-005-I000122,operations,0
CTRL-005,CTRL-005-I000123,operations,1
CTRL-005,CTRL-005-I000124,operations,0
CTRL-005,CTRL-005-I000125,private-client,0
CTRL-005,CTRL-005-I000126,private-client,0
CTRL-005,CTRL-005-I000127,private-client,0
CTRL-005,CTRL-005-I000128,operations,0
CTRL-005,CTRL-005-I000129,operations,1
CTRL-005,CTRL-005-I000130,operations,0
CTRL-005,CTRL-005-I000131,operations,0
CTRL-005,CTRL-005-I000132,private-client,0
CTRL-005,CTRL-005-I000133,operations,0
CTRL-005,CTRL-005-I000134,digital-channel,0
CTRL-005,CTRL-005-I000135,private-client,0
CTRL-005,CTRL-005-I000136,private-client,0
CTRL-005,CTRL-005-I000137,operations,0
CTRL-005,CTRL-005-I000138,digital-channel,0
CTRL-005,CTRL-005-I000139,operations,0
CTRL-005,CTRL-005-I000140,operations,0
CTRL-005,CTRL-005-I000141,operations,0
CTRL-005,CTRL-005-I000142,private-client,0
CTRL-005,CTRL-005-I000143,private-client,0
CTRL-005,CTRL-005-I000144,private-client,0
CTRL-005,CTRL-005-I000145,digital-channel,0
CTRL-005,CTRL-005-I000146,private-client,0
CTRL-005,CTRL-005-I000147,operations,0
CTRL-005,CTRL-005-I000148,operations,0
CTRL-005,CTRL-005-I000149,operations,0
CTRL-005,CTRL-005-I000150,private-client,0
CTRL-005,CTRL-005-I000151,private-client,1
CTRL-005,CTRL-005-I000152,private-client,0
CTRL-005,CTRL-005-I000153,digital-channel,0
CTRL-005,CTRL-005-I000154,digital-channel,0
CTRL-005,CTRL-005-I000155,digital-channel,0
CTRL-005,CTRL-005-I000156,digital-channel,0
CTRL-005,CTRL-005-I000157,digital-channel,1
CTRL-005,CTRL-005-I000158,private-client,0
CTRL-005,CTRL-005-I000159,operations,0
CTRL-005,CTRL-005-I000160,operations,0
CTRL-005,CTRL-005-I000161,operations,0
CTRL-005,CTRL-005-I000162,operations,1
CTRL-005,CTRL-005-I000163,private-client,0
CTRL-005,CTRL-005-I000164,digital-channel,0
CTRL-005,CTRL-005-I000165,operations,0
CTRL-005,CTRL-005-I000166,operations,0
CTRL-005,CTRL-005-I000167,digital-channel,0
CTRL-005,CTRL-005-I000168,operations,0
CTRL-005,CTRL-005-I000169,operations,0
CTRL-005,CTRL-005-I000170,digital-channel,0
CTRL-005,CTRL-005-I000171,private-client,0
CTRL-005,CTRL-005-I000172,operations,0
CTRL-005,CTRL-005-I000173,operations,0
CTRL-005,CTRL-005-I000174,operations,0
CTRL-005,CTRL-005-I000175,private-client,1
CTRL-005,CTRL-005-I000176,operations,0
CTRL-005,CTRL-005-I000177,digital-channel,0
CTRL-005,CTRL-005-I000178,private-client,0
CTRL-005,CTRL-005-I000179,private-client,0
CTRL-005,CTRL-005-I000180,private-client,0
CTRL-005,CTRL-005-I000181,digital-channel,0
CTRL-005,CTRL-005-I000182,digital-channel,0
CTRL-005,CTRL-005-I000183,operations,0
CTRL-005,CTRL-005-I000184,operations,0
CTRL-005,CTRL-005-I000185,operations,0
CTRL-005,CTRL-005-I000186,operations,1
CTRL-005,CTRL-005-I000187,private-client,0
CTRL-005,CTRL-005-I000188,private-client,0
CTRL-005,CTRL-005-I000189,digital-channel,0
CTRL-005,CTRL-005-I000190,private-client,1
CTRL-005,CTRL-005-I000191,private-client,0
CTRL-005,CTRL-005-I000192,digital-channel,0
CTRL-005,CTRL-005-I000193,private-client,1
CTRL-005,CTRL-005-I000194,operations,0
CTRL-005,CTRL-005-I000195,private-client,0
CTRL-005,CTRL-005-I000196,private-client,0
CTRL-005,CTRL-005-I000197,digital-channel,0
CTRL-005,CTRL-005-I000198,digital-channel,1
CTRL-005,CTRL-005-I000199,private-client,0
CTRL-005,CTRL-005-I000200,digital-channel,0
CTRL-005,CTRL-005-I000201,private-client,0
CTRL-005,CTRL-005-I000202,private-client,0
CTRL-005,CTRL-005-I000203,digital-channel,0
CTRL-005,CTRL-005-I000204,private-client,0
CTRL-005,CTRL-005-I000205,digital-channel,0
CTRL-005,CTRL-005-I000206,digital-channel,0
CTRL-005,CTRL-005-I000207,private-client,0
CTRL-005,CTRL-005-I000208,operations,1
CTRL-005,CTRL-005-I000209,digital-channel,0
CTRL-005,CTRL-005-I000210,operations,0
CTRL-005,CTRL-005-I000211,operations,0
CTRL-005,CTRL-005-I000212,operations,0
CTRL-005,CTRL-005-I000213,operations,0
CTRL-005,CTRL-005-I000214,operations,0
CTRL-005,CTRL-005-I000215,digital-channel,0
CTRL-005,CTRL-005-I000216,digital-channel,0
CTRL-005,CTRL-005-I000217,operations,0
CTRL-005,CTRL-005-I000218,private-client,0
CTRL-005,CTRL-005-I000219,digital-channel,0
CTRL-005,CTRL-005-I000220,operations,0
CTRL-005,CTRL-005-I000221,digital-channel,0
CTRL-005,CTRL-005-I000222,private-client,0
CTRL-005,CTRL-005-I000223,digital-channel,0
CTRL-005,CTRL-005-I000224,operations,0
CTRL-005,CTRL-005-I000225,operations,0
CTRL-005,CTRL-005-I000226,digital-channel,1
CTRL-005,CTRL-005-I000227,private-client,0
CTRL-005,CTRL-005-I000228,private-client,0
CTRL-005,CTRL-005-I000229,operations,0
CTRL-005,CTRL-005-I000230,private-client,0
CTRL-005,CTRL-005-I000231,private-client,0
CTRL-005,CTRL-005-I000232,operations,0
CTRL-005,CTRL-005-I000233,operations,1
CTRL-005,CTRL-005-I000234,operations,0
CTRL-005,CTRL-005-I000235,private-client,0
CTRL-005,CTRL-005-I000236,digital-channel,0
CTRL-005,CTRL-005-I000237,digital-channel,0
CTRL-005,CTRL-005-I000238,operations,0
CTRL-005,CTRL-005-I000239,operations,0
CTRL-005,CTRL-005-I000240,private-client,0
CTRL-005,CTRL-005-I000241,digital-channel,0
CTRL-005,CTRL-005-I000242,private-client,0
CTRL-005,CTRL-005-I000243,private-client,0
CTRL-005,CTRL-005-I000244,private-client,0
CTRL-005,CTRL-005-I000245,digital-channel,0
CTRL-005,CTRL-005-I000246,operations,1
CTRL-005,CTRL-005-I000247,digital-channel,0
CTRL-005,CTRL-005-I000248,private-client,0
CTRL-005,CTRL-005-I000249,operations,0
CTRL-006,CTRL-006-I000000,commercial,0
CTRL-006,CTRL-006-I000001,commercial,0
CTRL-006,CTRL-006-I000002,commercial,0
CTRL-006,CTRL-006-I000003,retail-branch,0
CTRL-006,CTRL-006-I000004,commercial,0
CTRL-006,CTRL-006-I000005,commercial,0
CTRL-006,CTRL-006-I000006,retail-branch,0
CTRL-006,CTRL-006-I000007,private-client,0
CTRL-006,CTRL-006-I000008,private-client,1
CTRL-006,CTRL-006-I000009,private-client,0
CTRL-006,CTRL-006-I000010,commercial,0
CTRL-006,CTRL-006-I000011,private-client,0
CTRL-006,CTRL-006-I000012,private-client,0
CTRL-006,CTRL-006-I000013,commercial,0
CTRL-006,CTRL-006-I000014,commercial,0
CTRL-006,CTRL-006-I000015,commercial,0
CTRL-006,CTRL-006-I000016,commercial,0
CTRL-006,CTRL-006-I000017,commercial,0
CTRL-006,CTRL-006-I000018,retail-branch,0
CTRL-006,CTRL-006-I000019,commercial,0
CTRL-006,CTRL-006-I000020,commercial,0
CTRL-006,CTRL-006-I000021,retail-branch,0
CTRL-006,CTRL-006-I000022,retail-branch,0
CTRL-006,CTRL-006-I000023,commercial,0
CTRL-006,CTRL-006-I000024,retail-branch,0
CTRL-006,CTRL-006-I000025,retail-branch,0
CTRL-006,CTRL-006-I000026,private-client,0
CTRL-006,CTRL-006-I000027,private-client,0
CTRL-006,CTRL-006-I000028,private-client,0
CTRL-006,CTRL-006-I000029,private-client,0
CTRL-006,CTRL-006-I000030,private-client,0
CTRL-006,CTRL-006-I000031,commercial,0
CTRL-006,CTRL-006-I000032,commercial,0
CTRL-006,CTRL-006-I000033,retail-branch,0
CTRL-006,CTRL-006-I000034,commercial,0
CTRL-006,CTRL-006-I000035,private-client,0
CTRL-006,CTRL-006-I000036,retail-branch,0
CTRL-006,CTRL-006-I000037,private-client,0
CTRL-006,CTRL-006-I000038,private-client,0
CTRL-006,CTRL-006-I000039,commercial,0
CTRL-006,CTRL-006-I000040,commercial,0
CTRL-006,CTRL-006-I000041,commercial,0
CTRL-006,CTRL-006-I000042,private-client,0
CTRL-006,CTRL-006-I000043,private-client,0
CTRL-006,CTRL-006-I000044,commercial,0
CTRL-006,CTRL-006-I000045,commercial,0
CTRL-006,CTRL-006-I000046,commercial,0
CTRL-006,CTRL-006-I000047,retail-branch,0
CTRL-006,CTRL-006-I000048,private-client,0
CTRL-006,CTRL-006-I000049,private-client,0
CTRL-006,CTRL-006-I000050,commercial,0
CTRL-006,CTRL-006-I000051,commercial,0
CTRL-006,CTRL-006-I000052,private-client,0
CTRL-006,CTRL-006-I000053,retail-branch,0
CTRL-006,CTRL-006-I000054,private-client,0
CTRL-006,CTRL-006-I000055,commercial,0
CTRL-006,CTRL-006-I000056,private-client,0
CTRL-006,CTRL-006-I000057,private-client,0
CTRL-006,CTRL-006-I000058,retail-branch,0
CTRL-006,CTRL-006-I000059,commercial,0
CTRL-006,CTRL-006-I000060,private-client,0
CTRL-006,CTRL-006-I000061,commercial,0
CTRL-006,CTRL-006-I000062,commercial,0
CTRL-006,CTRL-006-I000063,commercial,0
CTRL-006,CTRL-006-I000064,commercial,0
CTRL-006,CTRL-006-I000065,commercial,0
CTRL-006,CTRL-006-I000066,private-client,0
CTRL-006,CTRL-006-I000067,commercial,0
CTRL-006,CTRL-006-I000068,retail-branch,0
CTRL-006,CTRL-006-I000069,private-client,0
CTRL-006,CTRL-006-I000070,commercial,0
CTRL-006,CTRL-006-I000071,private-client,0
CTRL-006,CTRL-006-I000072,commercial,0
CTRL-006,CTRL-006-I000073,private-client,0
CTRL-006,CTRL-006-I000074,private-client,0
CTRL-006,CTRL-006-I000075,commercial,0
CTRL-006,CTRL-006-I000076,private-client,0
CTRL-006,CTRL-006-I000077,commercial,0
CTRL-006,CTRL-006-I000078,commercial,0
CTRL-006,CTRL-006-I000079,commercial,0
CTRL-006,CTRL-006-I000080,private-client,0
CTRL-006,CTRL-006-I000081,retail-branch,0
CTRL-006,CTRL-006-I000082,private-client,0
CTRL-006,CTRL-006-I000083,retail-branch,1
CTRL-006,CTRL-006-I000084,private-client,0
CTRL-006,CTRL-006-I000085,commercial,0
CTRL-006,CTRL-006-I000086,commercial,0
CTRL-006,CTRL-006-I000087,commercial,0
CTRL-006,CTRL-006-I000088,retail-branch,0
CTRL-006,CTRL-006-I000089,commercial,0
CTRL-006,CTRL-006-I000090,private-client,1
CTRL-006,CTRL-006-I000091,private-client,1
CTRL-006,CTRL-006-I000092,private-client,0
CTRL-006,CTRL-006-I000093,retail-branch,0
CTRL-006,CTRL-006-I000094,commercial,0
CTRL-006,CTRL-006-I000095,retail-branch,0
CTRL-006,CTRL-006-I000096,private-client,0
CTRL-006,CTRL-006-I000097,retail-branch,0
CTRL-006,CTRL-006-I000098,commercial,0
CTRL-006,CTRL-006-I000099,commercial,0
CTRL-006,CTRL-006-I000100,commercial,0
CTRL-006,CTRL-006-I000101,commercial,0
CTRL-006,CTRL-006-I000102,commercial,0
CTRL-006,CTRL-006-I000103,private-client,0
CTRL-006,CTRL-006-I000104,commercial,0
CTRL-006,CTRL-006-I000105,retail-branch,0
CTRL-006,CTRL-006-I000106,commercial,0
CTRL-006,CTRL-006-I000107,private-client,0
CTRL-006,CTRL-006-I000108,commercial,0
CTRL-006,CTRL-006-I000109,private-client,0
CTRL-006,CTRL-006-I000110,private-client,0
CTRL-006,CTRL-006-I000111,commercial,0
CTRL-006,CTRL-006-I000112,private-client,0
CTRL-006,CTRL-006-I000113,private-client,0
CTRL-006,CTRL-006-I000114,retail-branch,1
CTRL-006,CTRL-006-I000115,private-client,0
CTRL-006,CTRL-006-I000116,retail-branch,0
CTRL-006,CTRL-006-I000117,commercial,0
CTRL-006,CTRL-006-I000118,private-client,1
CTRL-006,CTRL-006-I000119,private-client,0
CTRL-006,CTRL-006-I000120,private-client,0
CTRL-006,CTRL-006-I000121,commercial,0
CTRL-006,CTRL-006-I000122,commercial,0
CTRL-006,CTRL-006-I000123,private-client,0
CTRL-006,CTRL-006-I000124,private-client,0
CTRL-006,CTRL-006-I000125,retail-branch,0
CTRL-006,CTRL-006-I000126,commercial,0
CTRL-006,CTRL-006-I000127,commercial,0
CTRL-006,CTRL-006-I000128,private-client,0
CTRL-006,CTRL-006-I000129,private-client,0
CTRL-006,CTRL-006-I000130,retail-branch,0
CTRL-006,CTRL-006-I000131,retail-branch,0
CTRL-006,CTRL-006-I000132,retail-branch,0
CTRL-006,CTRL-006-I000133,commercial,0
CTRL-006,CTRL-006-I000134,private-client,0
CTRL-006,CTRL-006-I000135,private-client,0
CTRL-006,CTRL-006-I000136,private-client,0
CTRL-006,CTRL-006-I000137,commercial,0
CTRL-006,CTRL-006-I000138,commercial,0
CTRL-006,CTRL-006-I000139,private-client,1
CTRL-006,CTRL-006-I000140,private-client,0
CTRL-006,CTRL-006-I000141,commercial,0
CTRL-006,CTRL-006-I000142,commercial,0
CTRL-006,CTRL-006-I000143,retail-branch,0
CTRL-006,CTRL-006-I000144,private-client,0
CTRL-006,CTRL-006-I000145,commercial,0
CTRL-006,CTRL-006-I000146,private-client,0
CTRL-006,CTRL-006-I000147,commercial,0
CTRL-006,CTRL-006-I000148,commercial,0
CTRL-006,CTRL-006-I000149,commercial,0
CTRL-006,CTRL-006-I000150,private-client,0
CTRL-006,CTRL-006-I000151,commercial,0
CTRL-006,CTRL-006-I000152,retail-branch,0
CTRL-006,CTRL-006-I000153,retail-branch,0
CTRL-006,CTRL-006-I000154,private-client,0
CTRL-006,CTRL-006-I000155,retail-branch,0
CTRL-006,CTRL-006-I000156,commercial,0
CTRL-006,CTRL-006-I000157,commercial,0
CTRL-006,CTRL-006-I000158,private-client,0
CTRL-006,CTRL-006-I000159,private-client,0
CTRL-006,CTRL-006-I000160,commercial,0
CTRL-006,CTRL-006-I000161,private-client,0
CTRL-006,CTRL-006-I000162,private-client,0
CTRL-006,CTRL-006-I000163,commercial,0
CTRL-006,CTRL-006-I000164,private-client,1
CTRL-006,CTRL-006-I000165,retail-branch,0
CTRL-006,CTRL-006-I000166,commercial,0
CTRL-006,CTRL-006-I000167,private-client,0
CTRL-006,CTRL-006-I000168,private-client,0
CTRL-006,CTRL-006-I000169,commercial,0
CTRL-006,CTRL-006-I000170,commercial,0
CTRL-006,CTRL-006-I000171,private-client,0
CTRL-006,CTRL-006-I000172,commercial,0
CTRL-006,CTRL-006-I000173,private-client,0
CTRL-006,CTRL-006-I000174,commercial,0
CTRL-006,CTRL-006-I000175,private-client,0
CTRL-006,CTRL-006-I000176,private-client,0
CTRL-006,CTRL-006-I000177,private-client,0
CTRL-006,CTRL-006-I000178,commercial,0
CTRL-006,CTRL-006-I000179,retail-branch,0
CTRL-006,CTRL-006-I000180,commercial,0
CTRL-006,CTRL-006-I000181,commercial,0
CTRL-006,CTRL-006-I000182,commercial,0
CTRL-006,CTRL-006-I000183,commercial,0
CTRL-006,CTRL-006-I000184,commercial,0
CTRL-006,CTRL-006-I000185,commercial,0
CTRL-006,CTRL-006-I000186,commercial,0
CTRL-006,CTRL-006-I000187,private-client,0
CTRL-006,CTRL-006-I000188,commercial,1
CTRL-006,CTRL-006-I000189,retail-branch,0
CTRL-006,CTRL-006-I000190,private-client,0
CTRL-006,CTRL-006-I000191,commercial,0
CTRL-006,CTRL-006-I000192,private-client,0
CTRL-006,CTRL-006-I000193,private-client,0
CTRL-006,CTRL-006-I000194,retail-branch,0
CTRL-006,CTRL-006-I000195,private-client,0
CTRL-006,CTRL-006-I000196,private-client,0
CTRL-006,CTRL-006-I000197,commercial,0
CTRL-006,CTRL-006-I000198,retail-branch,0
CTRL-006,CTRL-006-I000199,commercial,0
CTRL-006,CTRL-006-I000200,retail-branch,0
CTRL-006,CTRL-006-I000201,commercial,0
CTRL-006,CTRL-006-I000202,commercial,0
CTRL-006,CTRL-006-I000203,commercial,0
CTRL-006,CTRL-006-I000204,retail-branch,0
CTRL-006,CTRL-006-I000205,private-client,0
CTRL-006,CTRL-006-I000206,commercial,0
CTRL-006,CTRL-006-I000207,commercial,0
CTRL-006,CTRL-006-I000208,commercial,0
CTRL-006,CTRL-006-I000209,commercial,0
CTRL-006,CTRL-006-I000210,private-client,0
CTRL-006,CTRL-006-I000211,private-client,0
CTRL-006,CTRL-006-I000212,retail-branch,0
CTRL-006,CTRL-006-I000213,retail-branch,0
CTRL-006,CTRL-006-I000214,private-client,0
CTRL-006,CTRL-006-I000215,private-client,0
CTRL-006,CTRL-006-I000216,commercial,0
CTRL-006,CTRL-006-I000217,commercial,0
CTRL-006,CTRL-006-I000218,private-client,0
